fid,date,lg,htid,atid,y,h_f_ts,h_f_sot,h_f_ibox,h_f_corn,h_f_ts_v,h_a_ts,h_a_sot,h_a_blk,h_n,a_f_ts,a_f_sot,a_f_ibox,a_f_corn,a_f_ts_v,a_a_ts,a_a_sot,a_a_blk,a_n,lgm,h_rest,a_rest,h_l5_mean,h_l5_std,h_l5_n,a_l5_mean,a_l5_std,a_l5_n
1168797,2024-02-29,122,97,116,27,21.184806363847585,6.511550397740474,16.67325596610711,4.603953579664267,21.184806363847585,7.488449602259526,3.511550397740474,1.9768992045190519,5,12.0,3.0,8.0,4.0,12.0,10.999999999999998,2.0,4.0,4,23.94440720307337,22,22,17.2,7.858753081755401,5,15.0,4.123105625617661,4
1153149,2024-03-01,32,631,638,19,10.799288093050176,3.8084984233287833,5.0862398678058645,3.7814816733198655,10.799288093050176,11.752500009089845,5.0430024130888995,1.9802286660485868,7,8.699438749940272,3.9762858966335104,4.00612675521524,3.07114231009947,8.699438749940272,14.645883787992053,4.038634532657354,5.377830315374439,8,25.378746411240957,13,6,10.8,3.1874754901018454,5,14.4,4.079215610874227,5
1174793,2024-03-01,112,3421,3430,23,24.04041156531546,10.560617347973187,11.398971086711354,9.121234695946374,24.04041156531546,7.919176869369083,0.9595884346845419,1.0,5,11.121234695946375,4.520205782657729,8.121234695946375,5.121234695946374,11.121234695946375,6.121234695946375,2.560617347973187,2.080823130630916,5,25.39850532460019,5,5,16.6,6.2801273872430325,5,17.4,5.71314274283428,5
1153160,2024-03-01,32,637,621,21,13.107746852310003,4.968400694949017,5.031599305050982,3.9323438992019035,13.107746852310003,18.590452974377968,3.9639432042528866,5.779426834663492,8,7.054505503693002,2.654275048825961,4.348647473643259,2.7144211128129667,7.054505503693002,24.64455969172753,7.5596721691416215,7.528137875913508,8,25.289788705699912,3,5,12.4,4.17612260356422,5,10.0,2.8284271247461903,5
1153157,2024-03-01,32,625,626,22,9.443107934705205,2.758644689707065,4.4802878438272735,3.7660913935180647,9.443107934705205,8.4707816637544,4.4633349599434,1.9486467308230777,8,11.937616189599566,5.018923854249892,6.230936545943061,3.7088101152969637,11.937616189599566,17.594584553926545,4.252761464165397,5.674656375911276,9,25.23078635283643,4,3,12.4,4.8,5,14.4,6.468384651518491,5
1153151,2024-03-02,32,623,624,29,9.89634609799439,3.760046732691347,5.255031354060806,4.085844042117625,9.89634609799439,17.779911548777743,4.57046192184917,4.010019274762142,8,9.085584848796254,2.81100886355754,4.85049158493493,5.3779772598846645,9.085584848796254,15.868386950641257,5.087424677461268,3.8980727411611853,9,25.186952562284162,4,3,9.2,3.1240998703626617,5,13.2,4.308131845707603,5
1174794,2024-03-02,112,3429,3422,24,8.959588434684541,3.560617347973187,5.919176869369084,1.959588434684542,8.959588434684541,10.47979421734227,2.0,1.479794217342271,5,7.080823130630917,3.0000000000000004,3.520205782657729,3.0000000000000004,7.080823130630917,19.959588434684544,5.0,6.5202057826577295,5,25.34178920160549,7,8,11.0,2.3664319132398464,5,14.6,7.28285658241325,5
1174795,2024-03-02,112,3420,3426,22,14.625641578203108,5.601415657088912,11.202831314177825,7.580765166222477,14.625641578203108,10.374358421796892,3.2638825319182385,3.276481907430261,7,11.0,2.521647308749695,4.521647308749695,2.564941926249084,11.0,8.435058073750916,2.0,1.4783526912503056,5,25.310618209181204,3,6,10.6,3.8262252939417984,5,12.6,2.5768197453450252,5
1174796,2024-03-02,112,3425,3418,26,9.878765304053628,3.4393826520268136,5.959588434684542,1.0,9.878765304053628,10.52020578265773,3.479794217342271,2.560617347973187,5,13.57281734877178,3.2915216876290243,6.554032719623368,5.291521687629023,13.57281734877178,9.63083866004114,4.340150684324178,0.9709893443653199,7,25.235455611192695,6,7,9.2,3.249615361854384,5,18.4,6.151422599691879,5
1153156,2024-03-02,32,630,636,29,16.561138481628802,6.227207434609628,8.458286607842457,6.325007631153757,16.561138481628802,7.695251809326815,1.8086988098111172,1.6941974777685902,8,14.132764401031402,5.135992004840462,6.809742698081595,4.353610788729103,14.132764401031402,13.34722560721973,3.999862110368733,4.235009742392255,9,25.238285393165434,3,6,14.0,6.418722614352485,5,19.2,3.655133376499413,5
1153153,2024-03-02,32,622,628,28,11.54130744955874,4.241131338602918,6.577290709719972,7.722007155586272,11.54130744955874,10.775892872920098,3.829617279262319,2.642149438564599,9,13.870989965425904,4.554365398824803,8.538951491926953,4.479290125782235,13.870989965425904,13.718011708529428,4.500495835328361,4.533148769145446,9,25.28825445581318,5,6,9.8,4.578209256903839,5,13.8,3.54400902933387,5
1171697,2024-03-03,55,936,939,15,15.103961671313487,5.525990417828372,8.051980835656744,2.034653890437829,15.103961671313487,11.50866347260946,3.0346538904378284,1.0,3,12.463901093545388,4.478340656127232,3.97112087483631,4.927802187090774,12.463901093545388,15.492780218709079,4.999999999999999,2.5216593438727677,3,24.287945210169696,8,4,13.666666666666666,5.2493385826745405,3,15.333333333333334,4.4969125210773475,3
1174797,2024-03-03,112,3431,3419,28,14.707796269524254,5.0,8.569265423174752,9.323238641482176,14.707796269524254,12.338380679258911,3.9538230512168315,1.0,5,10.495138978108942,2.278468087465727,6.747569489054472,3.0797867852569185,10.495138978108942,23.969042990220178,8.785003165053116,7.371325027897421,5,25.25242810463309,6,8,9.8,5.268775948927796,5,11.2,2.2271057451320084,5
1153154,2024-03-03,32,632,634,23,12.631255046849427,3.74549484609701,8.471882593139258,4.754621437246875,12.631255046849427,13.879348059859735,5.108921286305901,2.762175255368701,8,14.171473080641409,4.601870333585151,6.5456718435590755,5.724672570227695,14.171473080641409,13.90281009718068,4.772144752175619,3.0156941160774666,8,25.323803938596093,6,7,13.2,4.66476151587624,5,15.8,5.114684741017769,5
1174798,2024-03-03,112,3432,3423,21,13.265440659960507,4.6686730555899,8.119950602037862,6.439239212908559,13.265440659960507,12.101893101728756,4.05395613424923,2.3673337616892667,5,8.531726562405172,2.531726562405172,4.063453124810344,1.5951796872155164,8.531726562405172,16.936546875189656,6.595179687215517,4.341367187974139,5,25.312436263204464,6,8,12.4,2.870540018881465,5,12.6,4.409081537009721,5
1153152,2024-03-03,32,633,620,23,12.441045594120782,6.002507576915225,6.7503288983814,5.670845961525377,12.441045594120782,10.603711028137678,3.311790881175843,2.6434524965656925,8,13.016990455971596,1.8195147049370337,3.904833647215806,4.502172521158442,13.016990455971596,16.515776255417865,5.988298850661251,4.360309061033111,9,25.29356242667362,10,5,10.2,4.069397989875161,5,12.6,6.6513156593263565,5
1153159,2024-03-03,32,631,629,17,10.84368631344863,3.4084518450792793,5.730774447260223,4.493429898993066,10.84368631344863,10.922433049034378,5.033490119359042,1.9846021586613884,8,5.910874115631752,1.3740378306715557,3.011231442234302,3.6211367467603828,5.910874115631752,10.561502112573935,4.015764556849949,1.1780013457994594,10,25.264097916778155,2,4,10.2,2.7856776554368237,5,7.4,3.006659275674582,5
1174799,2024-03-04,112,3424,3428,24,17.75364862191701,6.728390987709558,10.696596119683726,5.408148684588311,17.75364862191701,9.696596119683724,2.9756833545845986,2.6806986856708086,5,12.237324825449523,1.439382652026813,3.919176869369084,2.398971086711355,12.237324825449523,17.803086739865936,8.161646261261833,4.040411565315458,5,25.2202638748345,7,9,15.2,4.791659420284375,5,12.6,5.238320341483519,5
1174800,2024-03-04,112,3433,3416,23,9.478352691250306,4.0,4.435058073750916,4.043294617499389,9.478352691250306,16.391763456251528,4.043294617499389,3.4783526912503056,5,10.520205782657728,2.4797942173422713,6.4797942173422705,5.0,10.520205782657728,10.919176869369084,3.0000000000000004,3.439382652026813,5,25.194583390688187,9,9,8.8,2.039607805437114,5,10.0,3.521363372331802,5
1167376,2024-03-04,102,3229,3232,33,7.0,3.0,5.0,7.0,7.0,7.0,2.0,2.0,3,9.439382652026813,1.9595884346845418,5.520205782657729,3.0404115653154578,9.439382652026813,8.439382652026813,2.560617347973187,3.4393826520268127,3,21.371729098543586,3,3,8.666666666666666,1.247219128924647,3,11.0,2.449489742783178,3
1167375,2024-03-04,102,3230,3231,24,8.0,6.0,6.0,4.999999999999999,8.0,16.0,6.0,4.999999999999999,3,13.0,4.999999999999999,11.0,4.0,13.0,13.0,4.0,4.0,3,22.06633476333311,3,3,7.333333333333333,0.4714045207910317,3,12.0,1.4142135623730951,3
1153158,2024-03-05,32,638,627,16,15.188934533256349,3.4259695016225233,7.68548629640708,3.83307174461008,15.188934533256349,8.555490689816402,2.939822392581999,1.586932089942232,9,11.647669077230589,4.336531564682767,7.513636285767446,5.012973172450644,11.647669077230589,10.622549503419394,3.5403565645359976,2.189525600768982,8,25.119483111334823,4,11,12.6,4.498888751680798,5,14.6,3.0066592756745822,5
1150518,2024-03-06,136,3417,3421,36,26.302880603628214,8.181728362176926,12.181728362176926,10.878847758548716,26.302880603628214,7.651440301814105,3.5302880603628215,1.0,6,11.749765295887658,4.305542648877161,7.111846298193511,4.9446920552351825,11.749765295887658,12.945102191456476,5.277888676494752,2.000410136221292,6,20.99807274114304,6,5,16.0,9.143303560529969,5,18.2,5.035871324805669,5
1150511,2024-03-06,136,626,631,26,16.177701696179895,4.191768389263834,10.40852869404286,7.003346332851261,16.177701696179895,8.059355816344473,2.687719400839286,1.3736818483671394,10,9.22851803393008,2.354354576978225,6.014924089284983,4.354354576978225,9.22851803393008,9.523467172589575,5.213593944645095,0.9741010328671819,9,24.759386341972316,5,3,14.6,6.151422599691879,5,9.4,2.4166091947189146,5
1150513,2024-03-07,136,635,628,27,17.46971193963718,3.8788477585487158,8.060576120725644,5.000000000000001,17.46971193963718,10.166831336008968,2.939423879274358,1.9394238792743579,3,14.11588998762778,4.434114830342159,8.85587587798884,5.026071717846022,14.11588998762778,13.56226368329031,4.608846139818047,4.417500421121791,10,25.104549734731318,3,5,14.0,4.96655480858378,3,15.0,2.6076809620810595,5
1176777,2024-03-07,112,3419,3427,27,12.478352691250306,3.0,6.0,7.6515311612478625,12.478352691250306,8.956705382500612,1.9567053825006107,0.9567053825006109,6,6.539442841952764,1.6654153973764392,3.206735143264543,1.382721340070622,6.539442841952764,13.789511048864775,4.510570799429639,2.994369288193976,6,25.149350260038272,4,7,12.2,0.7483314773547882,5,7.0,3.3466401061363023,5
1178193,2024-03-08,135,939,1173,24,21.000000000000004,8.0,7.0,3.0,21.000000000000004,4.0,2.0,0.0,4,14.930688365340995,4.976896121780332,6.91913642623116,4.482672091335249,14.930688365340995,6.528879847774585,2.011551939109834,1.5173279086647513,5,22.891488962666262,5,6,13.0,5.612486080160912,4,13.6,4.5431266766402185,5
1150519,2024-03-08,136,3431,3422,31,15.173719412885564,5.721129543852614,9.085137909554827,7.403866314806849,15.173719412885564,12.216372526817652,4.331037604149395,1.3605647719263068,6,6.693928387269789,3.357963049083971,2.2601021872945406,2.9999999999999996,6.693928387269789,19.258128183655174,5.715926098167942,5.260102187294541,6,24.61694261574459,5,6,12.4,4.409081537009721,5,12.2,7.730459236035076,5
1171702,2024-03-08,55,1938,936,25,10.0,3.0000000000000004,5.0,2.0,10.0,12.000000000000002,4.0,2.0,3,11.0,4.0,4.0,6.0,11.0,18.0,8.0,4.0,4,23.97097937054262,13,5,8.333333333333334,3.858612300930075,3,12.5,4.9749371855331,4
1167379,2024-03-08,102,3225,3229,18,11.31814795608044,4.0,7.358559521395898,6.398971086711355,11.31814795608044,8.479794217342272,2.439382652026813,3.5606173479731873,4,9.489892980555299,3.979785961110596,7.469678941665895,1.9595719222211927,9.489892980555299,12.510107019444703,5.530321058334105,3.489892980555298,4,22.178720191663334,4,4,12.75,3.6996621467371855,4,10.75,3.766629793329841,4
1167378,2024-03-08,102,3227,3230,19,13.0,4.0,8.0,5.0,13.0,7.0,3.0,3.0,3,7.0,3.5606173479731873,5.479794217342272,3.0,7.0,10.641440478604103,2.479794217342271,3.0404115653154578,4,21.944127746665625,4,4,10.0,2.160246899469287,3,7.5,0.5,4
1167381,2024-03-08,102,3232,3224,25,14.000000000000002,4.999999999999999,6.0,8.0,14.000000000000002,8.0,4.0,2.0,4,8.0,2.0,3.0,2.0,8.0,10.0,1.0,3.0,3,21.787630760538132,4,4,12.25,3.031088913245535,4,9.666666666666666,2.357022603955158,3
1167380,2024-03-08,102,3231,3226,19,11.560617347973189,4.121234695946375,6.601028913288646,5.0,11.560617347973189,9.959588434684544,3.0,3.439382652026813,4,9.0,4.0,5.0,4.0,9.0,16.0,4.0,4.0,3,21.949767796661046,4,4,13.0,2.1213203435596424,4,11.0,1.4142135623730951,3
1176778,2024-03-08,112,3416,3425,29,9.393215861963725,3.8883495728948243,5.556435055326491,2.0,9.393215861963725,9.616516716174077,2.974215616871205,2.693869865560461,6,8.572690937291801,3.6086977545709686,2.325307777640398,1.5847292708312046,8.572690937291801,18.299768321755618,6.776585324088361,2.0539561342492307,6,25.187364026608677,4,6,8.4,1.8547236990991407,5,9.8,3.249615361854384,5
1153165,2024-03-08,32,629,632,23,10.94990658759983,3.872166698247138,4.813050742772816,4.447686206705396,10.94990658759983,11.348201897119296,2.9904597971251583,2.2145550402652985,11,9.598200305097592,4.987059567656443,5.837285958443917,4.2834693285943235,9.598200305097592,15.350407940108626,6.340611841190381,2.831178886588787,9,25.005390018683993,5,5,7.0,2.756809750418044,5,13.0,4.604345773288535,5
1176779,2024-03-09,112,3417,3429,35,22.6104075516131,5.249459935654823,10.683029126280902,8.41352170513304,22.6104075516131,12.077068984795647,5.132198392272169,2.791961488282599,7,12.203641150970666,4.5888248375196845,7.511049307696156,2.359391108588084,12.203641150970666,10.973610728127982,3.9221250211912912,2.3073087077403103,6,25.26453777681945,3,7,15.0,8.809086218218097,5,11.6,3.4409301068170506,5
1153169,2024-03-09,32,636,623,29,19.401321205176735,6.061509676110334,9.543990376192243,6.185946741208825,19.401321205176735,10.847719738150802,2.6459558388306856,1.9575971622634059,10,8.968826124785592,2.6650482104209905,3.207498622642673,5.28076020901628,8.968826124785592,17.150527782533274,3.2000678549015555,4.80019291588964,9,24.980183073164227,7,7,17.6,3.826225293941798,5,10.8,4.749736834815167,5
1176780,2024-03-09,112,3426,3424,15,13.776955176967324,4.749243544750798,8.444737880764874,7.162921681906492,13.776955176967324,8.438041657979563,2.079786785256918,2.079786785256918,6,11.599493611919106,3.5994936119191063,8.132658149225476,4.198987223838213,11.599493611919106,18.20151916424268,6.867341850774525,3.0,6,25.45878574965869,7,5,13.0,2.280350850198276,5,14.6,5.2,5
1153163,2024-03-09,32,638,625,26,13.821773002374304,3.154784580155964,6.984595912201793,3.484465819631298,13.821773002374304,8.44984979152099,2.761090896968055,1.475311797547422,10,16.871545938495704,5.770339086704571,6.9675067160586766,7.552861931013821,16.871545938495704,13.770977934616726,5.065367560321212,2.4722675690726676,9,25.03036878847273,4,8,12.2,4.791659420284375,5,13.4,5.122499389946279,5
1171459,2024-03-09,127,1166,2659,13,7.419147215816681,5.953798409038104,0.0,4.046201590961897,7.419147215816681,6.999999999999999,3.4653488067785774,0.0,3,7.5202057826577295,2.520205782657729,0.0,6.080823130630916,7.5202057826577295,7.479794217342271,2.0,0.520205782657729,3,14.126632272726333,7,6,7.0,2.943920288775949,3,6.333333333333333,1.699673171197595,3
1167382,2024-03-09,102,3228,3223,28,10.5606443082662,2.0,5.017326945218914,5.5779712534851145,10.5606443082662,9.456682636952715,4.017326945218914,2.4913365273905432,4,16.0,6.0,12.0,8.0,16.0,8.0,6.0,0.0,3,21.80803843872155,5,5,10.25,3.2691742076555053,4,13.333333333333334,2.494438257849294,3
1176781,2024-03-09,112,3418,3421,21,25.767397243711837,7.655978133778398,15.068904169711544,9.6992025224665,25.767397243711837,8.060076065689621,2.9598818426726656,2.550907730276062,8,14.033426153647685,5.328166603952966,7.080887298549227,4.406402262737054,14.033426153647685,13.79069638362538,3.8169717190513275,2.277096112753243,7,25.254187841952835,7,3,18.4,6.151422599691879,5,17.6,4.586937976471886,5
1176782,2024-03-09,112,3428,3432,21,12.840057746745108,4.972035173091487,9.072055399870813,4.944070346182974,12.840057746745108,12.17606799930868,6.027964826908513,2.5880339996543396,6,11.03175856201466,2.9682414379853386,4.0,5.0,11.03175856201466,13.0,5.0,2.9364828759706767,6,25.17256291318549,5,6,14.0,4.427188724235731,5,10.6,2.1540659228538015,5
1153167,2024-03-09,32,639,627,19,17.42252610700931,5.2547607363128925,8.872449280064249,5.491212637555538,17.42252610700931,10.363100813515846,3.237511523518648,2.1860893972305946,10,10.810103725854585,3.8000251438589645,6.706847087518516,4.780377722272844,10.810103725854585,10.02036861753703,3.186665135871794,2.146007377749875,9,25.04232495661672,5,4,13.4,6.590902821313633,5,14.0,3.847076812334269,5
1161354,2024-03-09,41,743,749,23,13.474009582171629,6.982673054781086,9.948019164343258,6.930692219124342,13.474009582171629,5.525990417828372,2.508663472609457,2.0173269452189144,3,9.435058073750916,2.4783526912503056,7.478352691250306,3.04329461749939,9.435058073750916,11.826821530002443,3.4783526912503056,4.348468838752138,5,22.631340732521114,7,3,15.333333333333334,2.8674417556808756,3,12.2,3.059411708155671,5
1161473,2024-03-09,41,740,746,14,8.161646261261833,2.040411565315458,4.080823130630916,2.439382652026813,8.161646261261833,11.959588434684544,2.8787653040536263,3.5606173479731873,3,10.55053509722351,4.060642116668212,6.040428077778808,3.510107019444702,10.55053509722351,9.080856155557615,3.0404280777788077,2.5505350972235097,3,22.648456955163578,7,7,11.0,5.354126134736337,3,11.333333333333334,2.357022603955158,3
1171706,2024-03-10,55,932,933,0,19.0,6.0,11.0,4.0,19.0,14.0,4.0,2.0,3,10.479794217342272,3.6010289132886455,8.479794217342272,3.6010289132886455,10.479794217342272,9.52020578265773,4.5202057826577295,1.0,3,24.33087044172927,4,7,10.0,6.377042156569663,3,12.333333333333334,2.6246692913372702,3
1176783,2024-03-10,112,3430,3420,29,21.747930240535595,7.363929067098452,14.723911773911993,8.051983293532118,21.747930240535595,6.70812633277236,2.688054226433665,0.3599827068135433,6,8.669061132218376,3.551855535123527,5.7532809519187555,2.9757847680412404,8.669061132218376,18.47672441362408,6.703300804150315,1.2225038161224846,8,25.094011285480075,9,8,14.4,6.858571279792899,5,10.2,3.7629775444453557,5
1153161,2024-03-10,32,626,631,25,15.57105592165203,3.773344270445798,9.75781640972622,7.00270749419412,15.57105592165203,9.002559805901905,2.36552180616302,1.6841575094123822,11,10.309650673386688,1.9661154307376776,6.58396574934877,4.252775329733086,10.309650673386688,10.520049721749269,4.292385429060876,1.554845026160378,10,24.968726767950024,4,4,12.6,4.498888751680798,5,10.0,2.8284271247461903,5
1161351,2024-03-10,41,747,739,27,11.0,4.0,4.999999999999999,7.000000000000001,11.0,4.999999999999999,3.0,0.0,3,10.78337758034976,1.6657862157436265,7.404901239173845,7.41348847825017,10.78337758034976,7.879104101855788,2.589152874518953,2.6479485568220187,4,22.264739174876958,7,5,14.0,4.96655480858378,3,12.75,4.380353866983808,4
1153162,2024-03-10,32,624,637,26,16.184406359470394,4.603991343150214,6.6384416979105305,6.999216455298798,16.184406359470394,10.051558506060173,3.4121624095549006,3.043265611977313,10,12.801039111928631,2.8058100646861863,6.627775757509243,3.5727155064471194,12.801039111928631,14.866223422459958,4.582683473470971,2.420577459371841,9,24.969105259495663,8,9,13.2,4.308131845707604,5,11.4,2.8705400188814645,5
